line,operating_period,day_type,route,calendar_year,calendar_year_month,calendar_week_start,calendar_day,day_of_the_week,calendar_month,planned_mileage
green,20U,saturday,001,2020,2020-06,2020-06-22,2020-06-27,saturday,6,60666.84
green,20U,saturday,001,2020,2020-07,2020-06-29,2020-07-04,saturday,7,60666.84
green,20U,saturday,001,2020,2020-07,2020-07-06,2020-07-11,saturday,7,60666.84
green,20U,saturday,001,2020,2020-07,2020-07-13,2020-07-18,saturday,7,60666.84
green,20U,saturday,001,2020,2020-07,2020-07-20,2020-07-25,saturday,7,60666.84
green,20U,saturday,001,2020,2020-08,2020-07-27,2020-08-01,saturday,8,60666.84
green,20U,saturday,001,2020,2020-08,2020-08-03,2020-08-08,saturday,8,60666.84
green,20U,saturday,001,2020,2020-08,2020-08-10,2020-08-15,saturday,8,60666.84
green,20U,saturday,001,2020,2020-08,2020-08-17,2020-08-22,saturday,8,60666.84
green,20U,weekday,001,2020,2020-06,2020-06-15,2020-06-15,monday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-15,2020-06-16,tuesday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-15,2020-06-17,wednesday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-15,2020-06-18,thursday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-15,2020-06-19,friday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-22,2020-06-22,monday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-22,2020-06-23,tuesday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-22,2020-06-25,thursday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-22,2020-06-26,friday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-29,2020-06-29,monday,6,96904.08
green,20U,weekday,001,2020,2020-06,2020-06-29,2020-06-30,tuesday,6,96904.08
green,20U,weekday,001,2020,2020-07,2020-06-29,2020-07-02,thursday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-06-29,2020-07-03,friday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-06,2020-07-06,monday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-06,2020-07-07,tuesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-06,2020-07-08,wednesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-06,2020-07-09,thursday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-06,2020-07-10,friday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-13,2020-07-13,monday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-13,2020-07-14,tuesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-13,2020-07-15,wednesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-13,2020-07-16,thursday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-13,2020-07-17,friday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-20,2020-07-20,monday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-20,2020-07-21,tuesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-20,2020-07-22,wednesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-20,2020-07-23,thursday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-20,2020-07-24,friday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-27,2020-07-27,monday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-27,2020-07-28,tuesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-27,2020-07-29,wednesday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-27,2020-07-30,thursday,7,96904.08
green,20U,weekday,001,2020,2020-07,2020-07-27,2020-07-31,friday,7,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-03,2020-08-03,monday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-03,2020-08-04,tuesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-03,2020-08-05,wednesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-03,2020-08-06,thursday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-03,2020-08-07,friday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-10,2020-08-10,monday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-10,2020-08-11,tuesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-10,2020-08-12,wednesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-10,2020-08-13,thursday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-10,2020-08-14,friday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-17,2020-08-17,monday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-17,2020-08-18,tuesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-17,2020-08-19,wednesday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-17,2020-08-20,thursday,8,96904.08
green,20U,weekday,001,2020,2020-08,2020-08-17,2020-08-21,friday,8,96904.08
green,21J,sunday,001,2021,2021-01,2021-01-04,2021-01-10,sunday,1,55780.92
green,21J,sunday,001,2021,2021-01,2021-01-11,2021-01-17,sunday,1,55780.92
green,21J,sunday,001,2021,2021-01,2021-01-18,2021-01-24,sunday,1,55780.92
green,21J,sunday,001,2021,2021-01,2021-01-25,2021-01-31,sunday,1,55780.92
green,21J,sunday,001,2021,2021-02,2021-02-01,2021-02-07,sunday,2,55780.92
green,21J,sunday,001,2021,2021-02,2021-02-08,2021-02-14,sunday,2,55780.92
green,21J,sunday,001,2021,2021-02,2021-02-15,2021-02-21,sunday,2,55780.92
green,21J,sunday,001,2021,2021-02,2021-02-22,2021-02-28,sunday,2,55780.92
green,21J,sunday,001,2021,2021-03,2021-03-01,2021-03-07,sunday,3,55780.92
green,21J,sunday,001,2021,2021-03,2021-03-08,2021-03-14,sunday,3,55780.92
green,21J,sunday,001,2021,2021-03,2021-03-15,2021-03-21,sunday,3,55780.92
green,21J,saturday,001,2021,2021-01,2021-01-04,2021-01-09,saturday,1,60666.84
green,21J,saturday,001,2021,2021-01,2021-01-11,2021-01-16,saturday,1,60666.84
green,21J,saturday,001,2021,2021-01,2021-01-18,2021-01-23,saturday,1,60666.84
green,21J,saturday,001,2021,2021-01,2021-01-25,2021-01-30,saturday,1,60666.84
green,21J,saturday,001,2021,2021-02,2021-02-01,2021-02-06,saturday,2,60666.84
green,21J,saturday,001,2021,2021-02,2021-02-08,2021-02-13,saturday,2,60666.84
green,21J,saturday,001,2021,2021-02,2021-02-15,2021-02-20,saturday,2,60666.84
green,21J,saturday,001,2021,2021-02,2021-02-22,2021-02-27,saturday,2,60666.84
green,21J,saturday,001,2021,2021-03,2021-03-01,2021-03-06,saturday,3,60666.84
green,21J,saturday,001,2021,2021-03,2021-03-08,2021-03-13,saturday,3,60666.84
green,21J,saturday,001,2021,2021-03,2021-03-15,2021-03-20,saturday,3,60666.84
green,21J,weekday,001,2021,2021-01,2021-01-04,2021-01-04,monday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-04,2021-01-05,tuesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-04,2021-01-06,wednesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-04,2021-01-07,thursday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-04,2021-01-08,friday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-11,2021-01-11,monday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-11,2021-01-12,tuesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-11,2021-01-13,wednesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-11,2021-01-14,thursday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-11,2021-01-15,friday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-18,2021-01-18,monday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-18,2021-01-19,tuesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-18,2021-01-20,wednesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-18,2021-01-21,thursday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-18,2021-01-22,friday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-25,2021-01-25,monday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-25,2021-01-26,tuesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-25,2021-01-27,wednesday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-25,2021-01-28,thursday,1,96904.08
green,21J,weekday,001,2021,2021-01,2021-01-25,2021-01-29,friday,1,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-01,2021-02-01,monday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-01,2021-02-02,tuesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-01,2021-02-03,wednesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-01,2021-02-04,thursday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-01,2021-02-05,friday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-08,2021-02-08,monday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-08,2021-02-09,tuesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-08,2021-02-10,wednesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-08,2021-02-11,thursday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-08,2021-02-12,friday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-15,2021-02-15,monday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-15,2021-02-16,tuesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-15,2021-02-17,wednesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-15,2021-02-18,thursday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-15,2021-02-19,friday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-22,2021-02-22,monday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-22,2021-02-23,tuesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-22,2021-02-24,wednesday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-22,2021-02-25,thursday,2,96904.08
green,21J,weekday,001,2021,2021-02,2021-02-22,2021-02-26,friday,2,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-01,2021-03-01,monday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-01,2021-03-02,tuesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-01,2021-03-03,wednesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-01,2021-03-04,thursday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-01,2021-03-05,friday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-08,2021-03-08,monday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-08,2021-03-09,tuesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-08,2021-03-10,wednesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-08,2021-03-11,thursday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-08,2021-03-12,friday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-15,2021-03-15,monday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-15,2021-03-16,tuesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-15,2021-03-17,wednesday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-15,2021-03-18,thursday,3,96904.08
green,21J,weekday,001,2021,2021-03,2021-03-15,2021-03-19,friday,3,96904.08
green,21MB,second holiday period,001,2021,2021-04,2021-04-05,2021-04-05,monday,4,63516.96
green,21MB,sunday,001,2021,2021-03,2021-03-22,2021-03-28,sunday,3,55780.92
green,21MB,sunday,001,2021,2021-04,2021-03-29,2021-04-04,sunday,4,55780.92
green,21MB,sunday,001,2021,2021-04,2021-04-05,2021-04-11,sunday,4,55780.92
green,21MB,sunday,001,2021,2021-04,2021-04-12,2021-04-18,sunday,4,55780.92
green,21MB,sunday,001,2021,2021-04,2021-04-19,2021-04-25,sunday,4,55780.92
green,21MB,sunday,001,2021,2021-05,2021-04-26,2021-05-02,sunday,5,55780.92
green,21MB,sunday,001,2021,2021-05,2021-05-03,2021-05-09,sunday,5,55780.92
green,21MB,sunday,001,2021,2021-05,2021-05-10,2021-05-16,sunday,5,55780.92
green,21MB,sunday,001,2021,2021-05,2021-05-17,2021-05-23,sunday,5,55780.92
green,21MB,sunday,001,2021,2021-05,2021-05-24,2021-05-30,sunday,5,55780.92
green,21MB,first holiday period,001,2021,2021-04,2021-03-29,2021-04-02,friday,4,63516.96
green,21MB,saturday,001,2021,2021-03,2021-03-22,2021-03-27,saturday,3,60666.84
green,21MB,saturday,001,2021,2021-04,2021-03-29,2021-04-03,saturday,4,60666.84
green,21MB,saturday,001,2021,2021-04,2021-04-05,2021-04-10,saturday,4,60666.84
green,21MB,saturday,001,2021,2021-04,2021-04-12,2021-04-17,saturday,4,60666.84
green,21MB,saturday,001,2021,2021-04,2021-04-19,2021-04-24,saturday,4,60666.84
green,21MB,saturday,001,2021,2021-05,2021-04-26,2021-05-01,saturday,5,60666.84
green,21MB,saturday,001,2021,2021-05,2021-05-03,2021-05-08,saturday,5,60666.84
green,21MB,saturday,001,2021,2021-05,2021-05-10,2021-05-15,saturday,5,60666.84
green,21MB,saturday,001,2021,2021-05,2021-05-17,2021-05-22,saturday,5,60666.84
green,21MB,saturday,001,2021,2021-05,2021-05-24,2021-05-29,saturday,5,60666.84
green,21MB,weekday,001,2021,2021-03,2021-03-22,2021-03-22,monday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-22,2021-03-23,tuesday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-22,2021-03-24,wednesday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-22,2021-03-25,thursday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-22,2021-03-26,friday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-29,2021-03-29,monday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-29,2021-03-30,tuesday,3,96904.08
green,21MB,weekday,001,2021,2021-03,2021-03-29,2021-03-31,wednesday,3,96904.08
green,21MB,weekday,001,2021,2021-04,2021-03-29,2021-04-01,thursday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-05,2021-04-06,tuesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-05,2021-04-07,wednesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-05,2021-04-08,thursday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-05,2021-04-09,friday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-12,2021-04-12,monday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-12,2021-04-13,tuesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-12,2021-04-14,wednesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-12,2021-04-15,thursday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-12,2021-04-16,friday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-19,2021-04-19,monday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-19,2021-04-20,tuesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-19,2021-04-21,wednesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-19,2021-04-22,thursday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-19,2021-04-23,friday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-26,2021-04-26,monday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-26,2021-04-27,tuesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-26,2021-04-28,wednesday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-26,2021-04-29,thursday,4,96904.08
green,21MB,weekday,001,2021,2021-04,2021-04-26,2021-04-30,friday,4,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-03,2021-05-03,monday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-03,2021-05-04,tuesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-03,2021-05-05,wednesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-03,2021-05-06,thursday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-03,2021-05-07,friday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-10,2021-05-10,monday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-10,2021-05-11,tuesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-10,2021-05-12,wednesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-10,2021-05-13,thursday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-10,2021-05-14,friday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-17,2021-05-17,monday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-17,2021-05-18,tuesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-17,2021-05-19,wednesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-17,2021-05-20,thursday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-17,2021-05-21,friday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-24,2021-05-25,tuesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-24,2021-05-26,wednesday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-24,2021-05-27,thursday,5,96904.08
green,21MB,weekday,001,2021,2021-05,2021-05-24,2021-05-28,friday,5,96904.08
green,21MB,third holiday period,001,2021,2021-05,2021-05-24,2021-05-24,monday,5,55780.92
green,21MV,sunday,001,2021,2021-06,2021-05-31,2021-06-06,sunday,6,55780.92
green,21MV,sunday,001,2021,2021-06,2021-06-07,2021-06-13,sunday,6,55780.92
green,21MV,saturday,001,2021,2021-06,2021-05-31,2021-06-05,saturday,6,60666.84
green,21MV,saturday,001,2021,2021-06,2021-06-07,2021-06-12,saturday,6,60666.84
green,21MV,weekday,001,2021,2021-05,2021-05-31,2021-05-31,monday,5,96904.08
green,21MV,weekday,001,2021,2021-06,2021-05-31,2021-06-01,tuesday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-05-31,2021-06-02,wednesday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-05-31,2021-06-03,thursday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-05-31,2021-06-04,friday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-06-07,2021-06-07,monday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-06-07,2021-06-08,tuesday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-06-07,2021-06-09,wednesday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-06-07,2021-06-10,thursday,6,96904.08
green,21MV,weekday,001,2021,2021-06,2021-06-07,2021-06-11,friday,6,96904.08
green,21NB,second holiday period,001,2021,2021-12,2021-12-20,2021-12-26,sunday,12,60666.84
green,21NB,sunday,001,2021,2021-10,2021-10-25,2021-10-31,sunday,10,55780.92
green,21NB,sunday,001,2021,2021-11,2021-11-01,2021-11-07,sunday,11,55780.92
green,21NB,sunday,001,2021,2021-11,2021-11-08,2021-11-14,sunday,11,55780.92
green,21NB,sunday,001,2021,2021-11,2021-11-15,2021-11-21,sunday,11,55780.92
green,21NB,sunday,001,2021,2021-11,2021-11-22,2021-11-28,sunday,11,55780.92
green,21NB,sunday,001,2021,2021-12,2021-11-29,2021-12-05,sunday,12,55780.92
green,21NB,sunday,001,2021,2021-12,2021-12-06,2021-12-12,sunday,12,55780.92
green,21NB,sunday,001,2021,2021-12,2021-12-13,2021-12-19,sunday,12,55780.92
green,21NB,first holiday period,001,2021,2021-12,2021-12-20,2021-12-25,saturday,12,46416.24
green,21NB,fourth holiday period,001,2022,2022-01,2021-12-27,2022-01-02,sunday,1,55780.92
green,21NB,saturday,001,2021,2021-10,2021-10-25,2021-10-30,saturday,10,60666.84
green,21NB,saturday,001,2021,2021-11,2021-11-01,2021-11-06,saturday,11,60666.84
green,21NB,saturday,001,2021,2021-11,2021-11-08,2021-11-13,saturday,11,60666.84
green,21NB,saturday,001,2021,2021-11,2021-11-15,2021-11-20,saturday,11,60666.84
green,21NB,saturday,001,2021,2021-11,2021-11-22,2021-11-27,saturday,11,60666.84
green,21NB,saturday,001,2021,2021-12,2021-11-29,2021-12-04,saturday,12,60666.84
green,21NB,saturday,001,2021,2021-12,2021-12-06,2021-12-11,saturday,12,60666.84
green,21NB,saturday,001,2021,2021-12,2021-12-13,2021-12-18,saturday,12,60666.84
green,21NB,weekday,001,2021,2021-10,2021-10-25,2021-10-25,monday,10,96904.08
green,21NB,weekday,001,2021,2021-10,2021-10-25,2021-10-26,tuesday,10,96904.08
green,21NB,weekday,001,2021,2021-10,2021-10-25,2021-10-27,wednesday,10,96904.08
green,21NB,weekday,001,2021,2021-10,2021-10-25,2021-10-28,thursday,10,96904.08
green,21NB,weekday,001,2021,2021-10,2021-10-25,2021-10-29,friday,10,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-01,2021-11-01,monday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-01,2021-11-02,tuesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-01,2021-11-03,wednesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-01,2021-11-04,thursday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-01,2021-11-05,friday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-08,2021-11-08,monday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-08,2021-11-09,tuesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-08,2021-11-10,wednesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-08,2021-11-11,thursday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-08,2021-11-12,friday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-15,2021-11-15,monday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-15,2021-11-16,tuesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-15,2021-11-17,wednesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-15,2021-11-18,thursday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-15,2021-11-19,friday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-22,2021-11-22,monday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-22,2021-11-23,tuesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-22,2021-11-24,wednesday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-22,2021-11-25,thursday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-22,2021-11-26,friday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-29,2021-11-29,monday,11,96904.08
green,21NB,weekday,001,2021,2021-11,2021-11-29,2021-11-30,tuesday,11,96904.08
green,21NB,weekday,001,2021,2021-12,2021-11-29,2021-12-01,wednesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-11-29,2021-12-02,thursday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-11-29,2021-12-03,friday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-06,2021-12-06,monday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-06,2021-12-07,tuesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-06,2021-12-08,wednesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-06,2021-12-09,thursday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-06,2021-12-10,friday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-13,2021-12-13,monday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-13,2021-12-14,tuesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-13,2021-12-15,wednesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-13,2021-12-16,thursday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-13,2021-12-17,friday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-20,2021-12-20,monday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-20,2021-12-21,tuesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-20,2021-12-22,wednesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-20,2021-12-23,thursday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-20,2021-12-24,friday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-27,2021-12-27,monday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-27,2021-12-28,tuesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-27,2021-12-29,wednesday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-27,2021-12-30,thursday,12,96904.08
green,21NB,weekday,001,2021,2021-12,2021-12-27,2021-12-31,friday,12,96904.08
green,21NB,third holiday period,001,2022,2022-01,2021-12-27,2022-01-01,saturday,1,46416.24
green,21SB,second holiday period,001,2021,2021-10,2021-10-11,2021-10-11,monday,10,55780.92
green,21SB,sunday,001,2021,2021-08,2021-08-23,2021-08-29,sunday,8,55780.92
green,21SB,sunday,001,2021,2021-09,2021-08-30,2021-09-05,sunday,9,55780.92
green,21SB,sunday,001,2021,2021-09,2021-09-06,2021-09-12,sunday,9,55780.92
green,21SB,sunday,001,2021,2021-09,2021-09-13,2021-09-19,sunday,9,55780.92
green,21SB,sunday,001,2021,2021-09,2021-09-20,2021-09-26,sunday,9,55780.92
green,21SB,sunday,001,2021,2021-10,2021-09-27,2021-10-03,sunday,10,55780.92
green,21SB,sunday,001,2021,2021-10,2021-10-04,2021-10-10,sunday,10,55780.92
green,21SB,sunday,001,2021,2021-10,2021-10-11,2021-10-17,sunday,10,55780.92
green,21SB,sunday,001,2021,2021-10,2021-10-18,2021-10-24,sunday,10,55780.92
green,21SB,first holiday period,001,2021,2021-09,2021-09-06,2021-09-06,monday,9,55780.92
green,21SB,saturday,001,2021,2021-08,2021-08-23,2021-08-28,saturday,8,60666.84
green,21SB,saturday,001,2021,2021-09,2021-08-30,2021-09-04,saturday,9,60666.84
green,21SB,saturday,001,2021,2021-09,2021-09-06,2021-09-11,saturday,9,60666.84
green,21SB,saturday,001,2021,2021-09,2021-09-13,2021-09-18,saturday,9,60666.84
green,21SB,saturday,001,2021,2021-09,2021-09-20,2021-09-25,saturday,9,60666.84
green,21SB,saturday,001,2021,2021-10,2021-09-27,2021-10-02,saturday,10,60666.84
green,21SB,saturday,001,2021,2021-10,2021-10-04,2021-10-09,saturday,10,60666.84
green,21SB,saturday,001,2021,2021-10,2021-10-11,2021-10-16,saturday,10,60666.84
green,21SB,saturday,001,2021,2021-10,2021-10-18,2021-10-23,saturday,10,60666.84
green,21SB,weekday,001,2021,2021-08,2021-08-23,2021-08-23,monday,8,96904.08
green,21SB,weekday,001,2021,2021-08,2021-08-23,2021-08-24,tuesday,8,96904.08
green,21SB,weekday,001,2021,2021-08,2021-08-23,2021-08-25,wednesday,8,96904.08
green,21SB,weekday,001,2021,2021-08,2021-08-23,2021-08-26,thursday,8,96904.08
